<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2023.01.05	22:45:00	1.05222	1.05257	1.05201	1.05201	1199	0	0
2023.01.05	23:00:00	1.05210	1.05229	1.05152	1.05180	758	0	0
2023.01.05	23:15:00	1.05180	1.05207	1.05172	1.05187	450	0	1
2023.01.05	23:30:00	1.05189	1.05212	1.05172	1.05204	330	0	2
2023.01.05	23:45:00	1.05205	1.05224	1.05188	1.05207	369	0	2
2023.01.06	00:00:00	1.05205	1.05215	1.05187	1.05201	40	0	31
2023.01.06	00:15:00	1.05188	1.05225	1.05185	1.05222	67	0	32
2023.01.06	00:30:00	1.05231	1.05232	1.05183	1.05185	834	0	18
2023.01.06	00:45:00	1.05193	1.05212	1.05178	1.05198	449	0	21
2023.01.06	01:00:00	1.05203	1.05237	1.05185	1.05230	521	0	2
2023.01.06	01:15:00	1.05230	1.05257	1.05227	1.05248	465	0	2
2023.01.06	01:30:00	1.05248	1.05250	1.05194	1.05212	319	0	2
2023.01.06	01:45:00	1.05213	1.05221	1.05203	1.05206	186	0	2
2023.01.06	02:00:00	1.05209	1.05217	1.05189	1.05203	1001	0	1
2023.01.06	02:15:00	1.05206	1.05250	1.05201	1.05242	648	0	0
2023.01.06	02:30:00	1.05243	1.05305	1.05243	1.05292	803	0	1
2023.01.06	02:45:00	1.05294	1.05312	1.05261	1.05290	696	0	1
2023.01.06	03:00:00	1.05292	1.05326	1.05254	1.05258	774	0	1
2023.01.06	03:15:00	1.05258	1.05270	1.05240	1.05255	642	0	1
2023.01.06	03:30:00	1.05254	1.05263	1.05225	1.05243	492	0	0
2023.01.06	03:45:00	1.05250	1.05266	1.05236	1.05250	435	0	1
2023.01.06	04:00:00	1.05251	1.05326	1.05250	1.05326	527	0	1
2023.01.06	04:15:00	1.05324	1.05338	1.05306	1.05309	384	0	1
2023.01.06	04:30:00	1.05308	1.05312	1.05277	1.05293	495	0	1
2023.01.06	04:45:00	1.05295	1.05300	1.05257	1.05265	613	0	1
2023.01.06	05:00:00	1.05266	1.05360	1.05259	1.05345	1022	0	1
2023.01.06	05:15:00	1.05346	1.05362	1.05299	1.05332	596	0	0
2023.01.06	05:30:00	1.05329	1.05343	1.05294	1.05331	664	0	1
2023.01.06	05:45:00	1.05331	1.05362	1.05318	1.05321	452	0	1
2023.01.06	06:00:00	1.05317	1.05317	1.05274	1.05305	405	0	0
2023.01.06	06:15:00	1.05306	1.05345	1.05306	1.05312	287	0	1
2023.01.06	06:30:00	1.05311	1.05323	1.05284	1.05292	227	0	0
2023.01.06	06:45:00	1.05292	1.05296	1.05242	1.05243	254	0	0
2023.01.06	07:00:00	1.05244	1.05253	1.05178	1.05191	421	0	0
2023.01.06	07:15:00	1.05190	1.05203	1.05149	1.05156	398	0	0
2023.01.06	07:30:00	1.05156	1.05191	1.05142	1.05170	460	0	0
2023.01.06	07:45:00	1.05173	1.05173	1.05106	1.05143	1372	0	0
2023.01.06	08:00:00	1.05148	1.05212	1.05141	1.05200	779	0	0
2023.01.06	08:15:00	1.05200	1.05218	1.05172	1.05188	532	0	0
2023.01.06	08:30:00	1.05189	1.05224	1.05183	1.05206	617	0	0
2023.01.06	08:45:00	1.05208	1.05212	1.05104	1.05127	729	0	0
2023.01.06	09:00:00	1.05124	1.05227	1.05103	1.05145	1918	0	0
2023.01.06	09:15:00	1.05145	1.05158	1.05098	1.05142	1574	0	0
2023.01.06	09:30:00	1.05141	1.05193	1.05072	1.05167	1628	0	0
2023.01.06	09:45:00	1.05165	1.05217	1.05127	1.05127	1533	0	0
2023.01.06	10:00:00	1.05128	1.05298	1.05112	1.05220	2007	0	0
2023.01.06	10:15:00	1.05217	1.05310	1.05188	1.05188	1559	0	0
2023.01.06	10:30:00	1.05187	1.05246	1.05157	1.05238	1482	0	0
2023.01.06	10:45:00	1.05238	1.05266	1.05168	1.05186	1074	0	0
2023.01.06	11:00:00	1.05185	1.05196	1.05147	1.05153	1281	0	0
2023.01.06	11:15:00	1.05153	1.05174	1.04968	1.05076	1821	0	0
2023.01.06	11:30:00	1.05076	1.05159	1.05066	1.05067	1523	0	0
2023.01.06	11:45:00	1.05067	1.05092	1.05049	1.05075	1171	0	0
2023.01.06	12:00:00	1.05075	1.05160	1.05073	1.05136	1569	0	0
2023.01.06	12:15:00	1.05135	1.05157	1.05032	1.05046	1181	0	0
2023.01.06	12:30:00	1.05048	1.05161	1.05047	1.05140	1131	0	0
2023.01.06	12:45:00	1.05140	1.05156	1.05069	1.05077	1159	0	0
2023.01.06	13:00:00	1.05077	1.05113	1.05047	1.05065	1234	0	0
2023.01.06	13:15:00	1.05063	1.05089	1.05034	1.05079	1032	0	0
2023.01.06	13:30:00	1.05079	1.05097	1.04995	1.05007	1092	0	0
2023.01.06	13:45:00	1.05008	1.05015	1.04924	1.04943	1038	0	0
2023.01.06	14:00:00	1.04947	1.04966	1.04832	1.04907	1310	0	0
2023.01.06	14:15:00	1.04911	1.04944	1.04887	1.04910	971	0	0
2023.01.06	14:30:00	1.04910	1.04934	1.04866	1.04904	1220	0	0
2023.01.06	14:45:00	1.04905	1.04965	1.04879	1.04946	1331	0	0
2023.01.06	15:00:00	1.04947	1.05013	1.04890	1.04998	1720	0	0
2023.01.06	15:15:00	1.04993	1.05011	1.04944	1.04953	1956	0	0
2023.01.06	15:30:00	1.04865	1.05312	1.04865	1.05245	5698	0	0
2023.01.06	15:45:00	1.05248	1.05450	1.05210	1.05426	4569	0	0
2023.01.06	16:00:00	1.05426	1.05432	1.05268	1.05311	3312	0	0
2023.01.06	16:15:00	1.05310	1.05333	1.05188	1.05209	2737	0	0
2023.01.06	16:30:00	1.05209	1.05336	1.05024	1.05038	3368	0	0
2023.01.06	16:45:00	1.05034	1.05179	1.05011	1.05088	3069	0	0
2023.01.06	17:00:00	1.05355	1.05771	1.05242	1.05675	5695	0	0
2023.01.06	17:15:00	1.05675	1.06000	1.05675	1.05816	4455	0	0
2023.01.06	17:30:00	1.05815	1.06057	1.05801	1.06007	3640	0	0
2023.01.06	17:45:00	1.06008	1.06125	1.06002	1.06019	3140	0	0
2023.01.06	18:00:00	1.06018	1.06136	1.05967	1.06055	2881	0	0
2023.01.06	18:15:00	1.06053	1.06143	1.05978	1.06044	2603	0	0
2023.01.06	18:30:00	1.06044	1.06207	1.06038	1.06169	2417	0	0
2023.01.06	18:45:00	1.06169	1.06226	1.06149	1.06187	2228	0	0
2023.01.06	19:00:00	1.06187	1.06239	1.06180	1.06198	1738	0	0
2023.01.06	19:15:00	1.06196	1.06225	1.06166	1.06224	1216	0	0
2023.01.06	19:30:00	1.06226	1.06331	1.06213	1.06330	1298	0	0
2023.01.06	19:45:00	1.06330	1.06382	1.06281	1.06377	1560	0	0
2023.01.06	20:00:00	1.06378	1.06397	1.06317	1.06350	1204	0	0
2023.01.06	20:15:00	1.06351	1.06367	1.06295	1.06348	1030	0	0
2023.01.06	20:30:00	1.06349	1.06437	1.06322	1.06427	1053	0	0
2023.01.06	20:45:00	1.06424	1.06424	1.06366	1.06378	1057	0	0
2023.01.06	21:00:00	1.06378	1.06479	1.06378	1.06436	1127	0	0
2023.01.06	21:15:00	1.06437	1.06464	1.06411	1.06442	1071	0	0
2023.01.06	21:30:00	1.06442	1.06479	1.06434	1.06456	952	0	0
2023.01.06	21:45:00	1.06457	1.06474	1.06415	1.06456	1134	0	0
2023.01.06	22:00:00	1.06456	1.06476	1.06427	1.06430	1101	0	0
2023.01.06	22:15:00	1.06430	1.06480	1.06430	1.06477	1153	0	0
2023.01.06	22:30:00	1.06475	1.06481	1.06453	1.06459	784	0	0
2023.01.06	22:45:00	1.06459	1.06474	1.06432	1.06462	1205	0	0
2023.01.06	23:00:00	1.06461	1.06461	1.06428	1.06437	598	0	0
2023.01.06	23:15:00	1.06435	1.06452	1.06429	1.06439	353	0	2
2023.01.06	23:30:00	1.06439	1.06450	1.06428	1.06431	127	0	7
2023.01.06	23:45:00	1.06432	1.06446	1.06418	1.06427	320	0	2
2023.01.09	00:00:00	1.06394	1.06397	1.06371	1.06392	90	0	30
2023.01.09	00:15:00	1.06390	1.06398	1.06382	1.06397	78	0	31
2023.01.09	00:30:00	1.06392	1.06404	1.06360	1.06392	111	0	28
2023.01.09	00:45:00	1.06392	1.06397	1.06377	1.06388	123	0	29
2023.01.09	01:00:00	1.06394	1.06476	1.06394	1.06466	364	0	2
2023.01.09	01:15:00	1.06466	1.06567	1.06454	1.06560	599	0	2
2023.01.09	01:30:00	1.06560	1.06572	1.06515	1.06540	747	0	2
2023.01.09	01:45:00	1.06542	1.06628	1.06535	1.06623	712	0	2
2023.01.09	02:00:00	1.06623	1.06675	1.06585	1.06645	1146	0	1
2023.01.09	02:15:00	1.06643	1.06646	1.06524	1.06536	791	0	1
2023.01.09	02:30:00	1.06535	1.06568	1.06523	1.06524	493	0	1
2023.01.09	02:45:00	1.06524	1.06613	1.06516	1.06612	404	0	0
2023.01.09	03:00:00	1.06613	1.06664	1.06589	1.06593	705	0	1
2023.01.09	03:15:00	1.06592	1.06639	1.06551	1.06627	1080	0	1
2023.01.09	03:30:00	1.06626	1.06697	1.06602	1.06692	953	0	1
2023.01.09	03:45:00	1.06693	1.06719	1.06664	1.06667	983	0	1
2023.01.09	04:00:00	1.06667	1.06739	1.06663	1.06734	827	0	1
2023.01.09	04:15:00	1.06731	1.06737	1.06699	1.06700	703	0	1
2023.01.09	04:30:00	1.06701	1.06749	1.06691	1.06733	820	0	1
2023.01.09	04:45:00	1.06733	1.06777	1.06723	1.06770	875	0	1
2023.01.09	05:00:00	1.06769	1.06769	1.06683	1.06699	909	0	1
2023.01.09	05:15:00	1.06696	1.06725	1.06670	1.06718	882	0	1
2023.01.09	05:30:00	1.06719	1.06750	1.06695	1.06721	658	0	1
2023.01.09	05:45:00	1.06721	1.06729	1.06659	1.06675	511	0	1
2023.01.09	06:00:00	1.06673	1.06742	1.06667	1.06731	422	0	1
2023.01.09	06:15:00	1.06731	1.06761	1.06726	1.06753	331	0	0
2023.01.09	06:30:00	1.06753	1.06770	1.06740	1.06764	465	0	0
2023.01.09	06:45:00	1.06768	1.06784	1.06752	1.06766	307	0	0
2023.01.09	07:00:00	1.06765	1.06775	1.06731	1.06742	482	0	0
2023.01.09	07:15:00	1.06743	1.06810	1.06736	1.06796	530	0	0
2023.01.09	07:30:00	1.06796	1.06820	1.06761	1.06790	505	0	0
2023.01.09	07:45:00	1.06791	1.06831	1.06764	1.06772	795	0	0
2023.01.09	08:00:00	1.06772	1.06804	1.06767	1.06802	696	0	0
2023.01.09	08:15:00	1.06802	1.06863	1.06790	1.06793	737	0	0
2023.01.09	08:30:00	1.06794	1.06806	1.06756	1.06793	616	0	0
2023.01.09	08:45:00	1.06790	1.06833	1.06770	1.06818	745	0	0
2023.01.09	09:00:00	1.06819	1.06892	1.06799	1.06875	1648	0	0
2023.01.09	09:15:00	1.06876	1.06949	1.06759	1.06779	1639	0	0
2023.01.09	09:30:00	1.06779	1.06797	1.06683	1.06735	2158	0	0
2023.01.09	09:45:00	1.06736	1.06786	1.06685	1.06733	1701	0	0
2023.01.09	10:00:00	1.06733	1.06959	1.06725	1.06927	2261	0	0
2023.01.09	10:15:00	1.06922	1.06980	1.06827	1.06910	2055	0	0
2023.01.09	10:30:00	1.06909	1.06955	1.06889	1.06952	1780	0	0
2023.01.09	10:45:00	1.06953	1.06997	1.06875	1.06904	1657	0	0
2023.01.09	11:00:00	1.06904	1.06936	1.06752	1.06759	1979	0	0
2023.01.09	11:15:00	1.06760	1.06812	1.06733	1.06779	1420	0	0
2023.01.09	11:30:00	1.06779	1.06788	1.06686	1.06710	1410	0	0
2023.01.09	11:45:00	1.06709	1.06772	1.06599	1.06724	1692	0	0
2023.01.09	12:00:00	1.06727	1.06734	1.06634	1.06649	1558	0	0
2023.01.09	12:15:00	1.06649	1.06669	1.06614	1.06647	1234	0	0
2023.01.09	12:30:00	1.06647	1.06766	1.06644	1.06729	1337	0	0
2023.01.09	12:45:00	1.06730	1.06742	1.06668	1.06690	1478	0	0
2023.01.09	13:00:00	1.06693	1.06844	1.06675	1.06811	1552	0	0
2023.01.09	13:15:00	1.06809	1.06850	1.06760	1.06837	1253	0	0
2023.01.09	13:30:00	1.06841	1.06841	1.06748	1.06815	1175	0	0
2023.01.09	13:45:00	1.06815	1.06857	1.06804	1.06843	1000	0	0
2023.01.09	14:00:00	1.06839	1.06870	1.06824	1.06832	990	0	0
2023.01.09	14:15:00	1.06832	1.06888	1.06809	1.06878	1101	0	0
2023.01.09	14:30:00	1.06878	1.06929	1.06862	1.06893	1109	0	0
2023.01.09	14:45:00	1.06893	1.06937	1.06842	1.06889	1228	0	0
2023.01.09	15:00:00	1.06889	1.06977	1.06853	1.06958	1629	0	0
2023.01.09	15:15:00	1.06954	1.07226	1.06950	1.07186	2248	0	0
2023.01.09	15:30:00	1.07186	1.07319	1.07178	1.07205	2142	0	0
2023.01.09	15:45:00	1.07206	1.07264	1.07169	1.07252	2090	0	0
2023.01.09	16:00:00	1.07253	1.07320	1.07211	1.07220	1913	0	0
2023.01.09	16:15:00	1.07222	1.07230	1.07115	1.07169	1963	0	0
2023.01.09	16:30:00	1.07166	1.07220	1.07123	1.07159	2510	0	0
2023.01.09	16:45:00	1.07160	1.07383	1.07144	1.07282	2577	0	0
2023.01.09	17:00:00	1.07282	1.07398	1.07278	1.07346	2001	0	0
2023.01.09	17:15:00	1.07346	1.07462	1.07345	1.07452	2222	0	0
2023.01.09	17:30:00	1.07452	1.07492	1.07434	1.07464	2365	0	0
2023.01.09	17:45:00	1.07464	1.07493	1.07400	1.07403	2191	0	0
2023.01.09	18:00:00	1.07403	1.07491	1.07402	1.07479	2121	0	0
2023.01.09	18:15:00	1.07482	1.07491	1.07437	1.07473	1698	0	0
2023.01.09	18:30:00	1.07475	1.07489	1.07450	1.07483	1489	0	0
2023.01.09	18:45:00	1.07483	1.07607	1.07439	1.07582	2181	0	0
2023.01.09	19:00:00	1.07582	1.07601	1.07463	1.07504	1728	0	0
2023.01.09	19:15:00	1.07504	1.07517	1.07399	1.07441	1525	0	0
2023.01.09	19:30:00	1.07441	1.07480	1.07418	1.07428	1413	0	0
2023.01.09	19:45:00	1.07426	1.07508	1.07419	1.07503	1198	0	0
2023.01.09	20:00:00	1.07503	1.07542	1.07461	1.07499	894	0	0
2023.01.09	20:15:00	1.07497	1.07504	1.07460	1.07493	907	0	0
2023.01.09	20:30:00	1.07493	1.07537	1.07418	1.07422	1399	0	0
2023.01.09	20:45:00	1.07423	1.07438	1.07377	1.07433	1285	0	0
2023.01.09	21:00:00	1.07431	1.07482	1.07415	1.07454	1508	0	0
2023.01.09	21:15:00	1.07453	1.07500	1.07437	1.07491	1428	0	0
2023.01.09	21:30:00	1.07488	1.07519	1.07455	1.07474	1054	0	0
2023.01.09	21:45:00	1.07472	1.07529	1.07450	1.07518	923	0	0
2023.01.09	22:00:00	1.07518	1.07539	1.07421	1.07433	1534	0	0
2023.01.09	22:15:00	1.07432	1.07484	1.07430	1.07445	1372	0	0
2023.01.09	22:30:00	1.07447	1.07453	1.07370	1.07412	1494	0	0
2023.01.09	22:45:00	1.07413	1.07419	1.07305	1.07311	2008	0	0
2023.01.09	23:00:00	1.07311	1.07353	1.07309	1.07317	439	0	0
2023.01.09	23:15:00	1.07317	1.07336	1.07301	1.07330	347	0	1
2023.01.09	23:30:00	1.07330	1.07347	1.07311	1.07332	424	0	2
2023.01.09	23:45:00	1.07331	1.07339	1.07313	1.07318	456	0	2
2023.01.10	00:00:00	1.07293	1.07320	1.07243	1.07269	227	0	15
2023.01.10	00:15:00	1.07269	1.07287	1.07261	1.07284	675	0	35
2023.01.10	00:30:00	1.07287	1.07316	1.07276	1.07295	458	0	32
2023.01.10	00:45:00	1.07303	1.07315	1.07282	1.07315	435	0	31
2023.01.10	01:00:00	1.07315	1.07380	1.07272	1.07327	985	0	2
2023.01.10	01:15:00	1.07327	1.07338	1.07297	1.07319	343	0	2
2023.01.10	01:30:00	1.07319	1.07344	1.07306	1.07312	322	0	2
2023.01.10	01:45:00	1.07312	1.07353	1.07308	1.07325	183	0	2
2023.01.10	02:00:00	1.07324	1.07382	1.07274	1.07304	758	0	1
2023.01.10	02:15:00	1.07304	1.07312	1.07204	1.07229	1137	0	1
2023.01.10	02:30:00	1.07226	1.07243	1.07222	1.07226	654	0	1
2023.01.10	02:45:00	1.07227	1.07289	1.07223	1.07275	1018	0	1
2023.01.10	03:00:00	1.07274	1.07311	1.07259	1.07273	706	0	1
2023.01.10	03:15:00	1.07273	1.07371	1.07268	1.07356	639	0	1
2023.01.10	03:30:00	1.07354	1.07392	1.07335	1.07366	818	0	1
2023.01.10	03:45:00	1.07367	1.07397	1.07332	1.07362	787	0	1
2023.01.10	04:00:00	1.07362	1.07420	1.07325	1.07398	751	0	1
2023.01.10	04:15:00	1.07399	1.07425	1.07309	1.07312	647	0	1
2023.01.10	04:30:00	1.07311	1.07330	1.07212	1.07243	1223	0	0
2023.01.10	04:45:00	1.07243	1.07316	1.07231	1.07308	929	0	1
2023.01.10	05:00:00	1.07311	1.07331	1.07257	1.07273	607	0	1
2023.01.10	05:15:00	1.07274	1.07328	1.07267	1.07328	520	0	1
2023.01.10	05:30:00	1.07328	1.07343	1.07285	1.07323	608	0	1
2023.01.10	05:45:00	1.07323	1.07333	1.07300	1.07324	462	0	1
2023.01.10	06:00:00	1.07325	1.07341	1.07280	1.07291	489	0	0
2023.01.10	06:15:00	1.07291	1.07313	1.07282	1.07309	337	0	0
2023.01.10	06:30:00	1.07308	1.07336	1.07294	1.07306	330	0	1
2023.01.10	06:45:00	1.07308	1.07323	1.07284	1.07307	282	0	0
2023.01.10	07:00:00	1.07307	1.07369	1.07295	1.07352	444	0	0
2023.01.10	07:15:00	1.07350	1.07416	1.07347	1.07397	663	0	0
2023.01.10	07:30:00	1.07398	1.07441	1.07388	1.07424	518	0	0
2023.01.10	07:45:00	1.07427	1.07441	1.07396	1.07427	676	0	0
2023.01.10	08:00:00	1.07430	1.07434	1.07370	1.07375	547	0	0
2023.01.10	08:15:00	1.07377	1.07406	1.07358	1.07362	569	0	0
2023.01.10	08:30:00	1.07362	1.07364	1.07312	1.07333	799	0	0
2023.01.10	08:45:00	1.07332	1.07352	1.07262	1.07341	930	0	0
2023.01.10	09:00:00	1.07346	1.07375	1.07267	1.07293	1789	0	0
2023.01.10	09:15:00	1.07292	1.07327	1.07222	1.07247	1561	0	0
2023.01.10	09:30:00	1.07246	1.07350	1.07242	1.07345	1233	0	0
2023.01.10	09:45:00	1.07345	1.07397	1.07263	1.07318	1605	0	0
2023.01.10	10:00:00	1.07318	1.07424	1.07313	1.07392	1825	0	0
2023.01.10	10:15:00	1.07392	1.07443	1.07361	1.07393	1729	0	0
2023.01.10	10:30:00	1.07390	1.07473	1.07352	1.07368	1532	0	0
2023.01.10	10:45:00	1.07369	1.07402	1.07321	1.07386	1287	0	0
2023.01.10	11:00:00	1.07385	1.07386	1.07296	1.07309	1591	0	0
2023.01.10	11:15:00	1.07310	1.07491	1.07307	1.07477	1353	0	0
2023.01.10	11:30:00	1.07477	1.07518	1.07369	1.07370	1320	0	0
2023.01.10	11:45:00	1.07371	1.07473	1.07360	1.07461	1239	0	0
2023.01.10	12:00:00	1.07461	1.07461	1.07377	1.07441	1441	0	0
2023.01.10	12:15:00	1.07439	1.07452	1.07359	1.07376	833	0	0
2023.01.10	12:30:00	1.07376	1.07392	1.07354	1.07368	1062	0	0
2023.01.10	12:45:00	1.07368	1.07389	1.07342	1.07365	1000	0	0
2023.01.10	13:00:00	1.07365	1.07426	1.07322	1.07332	1033	0	0
2023.01.10	13:15:00	1.07333	1.07415	1.07319	1.07405	950	0	0
2023.01.10	13:30:00	1.07405	1.07405	1.07353	1.07365	1111	0	0
2023.01.10	13:45:00	1.07364	1.07393	1.07339	1.07352	981	0	0
2023.01.10	14:00:00	1.07350	1.07355	1.07263	1.07272	1259	0	0
2023.01.10	14:15:00	1.07272	1.07314	1.07226	1.07300	1209	0	0
2023.01.10	14:30:00	1.07300	1.07306	1.07157	1.07199	1392	0	0
2023.01.10	14:45:00	1.07197	1.07208	1.07154	1.07194	1474	0	0
2023.01.10	15:00:00	1.07195	1.07242	1.07173	1.07231	1456	0	0
2023.01.10	15:15:00	1.07230	1.07235	1.07178	1.07180	1390	0	0
2023.01.10	15:30:00	1.07180	1.07203	1.07121	1.07180	1533	0	0
2023.01.10	15:45:00	1.07179	1.07254	1.07167	1.07217	1437	0	0
2023.01.10	16:00:00	1.07219	1.07470	1.07216	1.07439	3884	0	0
2023.01.10	16:15:00	1.07440	1.07511	1.07393	1.07448	2349	0	0
2023.01.10	16:30:00	1.07444	1.07593	1.07383	1.07428	3560	0	0
2023.01.10	16:45:00	1.07429	1.07452	1.07320	1.07407	2975	0	0
2023.01.10	17:00:00	1.07406	1.07532	1.07334	1.07465	2651	0	0
2023.01.10	17:15:00	1.07465	1.07504	1.07327	1.07332	2976	0	0
2023.01.10	17:30:00	1.07332	1.07342	1.07241	1.07281	2980	0	0
2023.01.10	17:45:00	1.07281	1.07325	1.07218	1.07277	3044	0	0
2023.01.10	18:00:00	1.07277	1.07365	1.07256	1.07351	2204	0	0
2023.01.10	18:15:00	1.07351	1.07420	1.07339	1.07344	2195	0	0
2023.01.10	18:30:00	1.07343	1.07389	1.07242	1.07323	2345	0	0
2023.01.10	18:45:00	1.07320	1.07376	1.07282	1.07365	1917	0	0
2023.01.10	19:00:00	1.07365	1.07367	1.07298	1.07353	1871	0	0
2023.01.10	19:15:00	1.07353	1.07415	1.07332	1.07401	1305	0	0
2023.01.10	19:30:00	1.07401	1.07438	1.07389	1.07401	1163	0	0
2023.01.10	19:45:00	1.07400	1.07410	1.07308	1.07334	1211	0	0
2023.01.10	20:00:00	1.07334	1.07364	1.07314	1.07322	1241	0	0
2023.01.10	20:15:00	1.07321	1.07329	1.07279	1.07290	1023	0	0
2023.01.10	20:30:00	1.07289	1.07366	1.07275	1.07314	1153	0	0
2023.01.10	20:45:00	1.07314	1.07397	1.07308	1.07380	832	0	0
2023.01.10	21:00:00	1.07381	1.07432	1.07377	1.07411	1120	0	0
2023.01.10	21:15:00	1.07412	1.07419	1.07385	1.07398	868	0	0
2023.01.10	21:30:00	1.07398	1.07414	1.07370	1.07373	1002	0	0
2023.01.10	21:45:00	1.07374	1.07412	1.07364	1.07410	1006	0	0
2023.01.10	22:00:00	1.07409	1.07421	1.07381	1.07418	1061	0	0
2023.01.10	22:15:00	1.07418	1.07441	1.07383	1.07399	760	0	0
2023.01.10	22:30:00	1.07399	1.07427	1.07306	1.07312	759	0	0
2023.01.10	22:45:00	1.07311	1.07392	1.07306	1.07361	851	0	0
2023.01.10	23:00:00	1.07366	1.07377	1.07350	1.07359	430	0	0
2023.01.10	23:15:00	1.07360	1.07375	1.07345	1.07369	327	0	1
2023.01.10	23:30:00	1.07369	1.07376	1.07355	1.07364	263	0	2
2023.01.10	23:45:00	1.07364	1.07365	1.07318	1.07334	432	0	2
2023.01.11	00:00:00	1.07329	1.07336	1.07307	1.07324	43	0	16
2023.01.11	00:15:00	1.07323	1.07368	1.07317	1.07318	382	0	36
2023.01.11	00:30:00	1.07318	1.07356	1.07315	1.07337	491	0	28
2023.01.11	00:45:00	1.07335	1.07345	1.07324	1.07342	1959	0	29
2023.01.11	01:00:00	1.07347	1.07356	1.07315	1.07351	303	0	6
2023.01.11	01:15:00	1.07350	1.07383	1.07341	1.07358	408	0	2
2023.01.11	01:30:00	1.07358	1.07379	1.07358	1.07375	173	0	2
2023.01.11	01:45:00	1.07375	1.07389	1.07371	1.07383	178	0	2
2023.01.11	02:00:00	1.07383	1.07428	1.07375	1.07418	308	0	0
2023.01.11	02:15:00	1.07418	1.07424	1.07372	1.07375	433	0	1
2023.01.11	02:30:00	1.07376	1.07432	1.07372	1.07426	733	0	1
2023.01.11	02:45:00	1.07425	1.07451	1.07401	1.07451	608	0	1
2023.01.11	03:00:00	1.07451	1.07451	1.07306	1.07311	552	0	1
2023.01.11	03:15:00	1.07311	1.07324	1.07281	1.07290	386	0	0
2023.01.11	03:30:00	1.07289	1.07327	1.07252	1.07325	821	0	1
2023.01.11	03:45:00	1.07325	1.07340	1.07296	1.07310	470	0	1
2023.01.11	04:00:00	1.07308	1.07350	1.07283	1.07336	327	0	1
2023.01.11	04:15:00	1.07336	1.07380	1.07300	1.07372	384	0	1
2023.01.11	04:30:00	1.07371	1.07376	1.07332	1.07351	350	0	0
2023.01.11	04:45:00	1.07352	1.07354	1.07267	1.07268	703	0	1
2023.01.11	05:00:00	1.07268	1.07308	1.07263	1.07305	504	0	1
2023.01.11	05:15:00	1.07304	1.07341	1.07301	1.07310	288	0	0
2023.01.11	05:30:00	1.07310	1.07340	1.07305	1.07335	324	0	0
2023.01.11	05:45:00	1.07335	1.07367	1.07324	1.07334	331	0	0
2023.01.11	06:00:00	1.07340	1.07347	1.07320	1.07337	164	0	0
2023.01.11	06:15:00	1.07335	1.07351	1.07331	1.07342	164	0	0
2023.01.11	06:30:00	1.07342	1.07394	1.07342	1.07372	262	0	1
2023.01.11	06:45:00	1.07373	1.07393	1.07355	1.07386	320	0	0
2023.01.11	07:00:00	1.07387	1.07426	1.07370	1.07422	293	0	0
2023.01.11	07:15:00	1.07422	1.07458	1.07398	1.07448	471	0	0
2023.01.11	07:30:00	1.07449	1.07532	1.07447	1.07523	646	0	0
2023.01.11	07:45:00	1.07521	1.07568	1.07468	1.07478	411	0	0
2023.01.11	08:00:00	1.07480	1.07514	1.07471	1.07498	275	0	0
2023.01.11	08:15:00	1.07496	1.07552	1.07482	1.07530	404	0	0
2023.01.11	08:30:00	1.07533	1.07550	1.07512	1.07516	451	0	0
2023.01.11	08:45:00	1.07517	1.07534	1.07459	1.07459	787	0	0
2023.01.11	09:00:00	1.07459	1.07525	1.07444	1.07487	1338	0	0
2023.01.11	09:15:00	1.07487	1.07574	1.07449	1.07571	1258	0	0
2023.01.11	09:30:00	1.07571	1.07575	1.07437	1.07472	1370	0	0
2023.01.11	09:45:00	1.07471	1.07515	1.07448	1.07469	1193	0	0
2023.01.11	10:00:00	1.07469	1.07489	1.07394	1.07425	1607	0	0
2023.01.11	10:15:00	1.07425	1.07473	1.07367	1.07378	1456	0	0
2023.01.11	10:30:00	1.07378	1.07451	1.07328	1.07444	1595	0	0
2023.01.11	10:45:00	1.07442	1.07455	1.07289	1.07298	1397	0	0
2023.01.11	11:00:00	1.07298	1.07363	1.07255	1.07349	1804	0	0
2023.01.11	11:15:00	1.07345	1.07474	1.07336	1.07464	1534	0	0
2023.01.11	11:30:00	1.07466	1.07483	1.07434	1.07443	1118	0	0
2023.01.11	11:45:00	1.07443	1.07458	1.07402	1.07417	1003	0	0
2023.01.11	12:00:00	1.07417	1.07493	1.07401	1.07436	1337	0	0
2023.01.11	12:15:00	1.07435	1.07463	1.07409	1.07436	956	0	0
2023.01.11	12:30:00	1.07434	1.07463	1.07421	1.07453	953	0	0
2023.01.11	12:45:00	1.07454	1.07513	1.07451	1.07493	941	0	0
2023.01.11	13:00:00	1.07493	1.07524	1.07462	1.07483	1102	0	0
2023.01.11	13:15:00	1.07484	1.07506	1.07436	1.07449	1003	0	0
2023.01.11	13:30:00	1.07449	1.07534	1.07437	1.07528	1066	0	0
2023.01.11	13:45:00	1.07528	1.07555	1.07463	1.07485	1296	0	0
2023.01.11	14:00:00	1.07485	1.07489	1.07356	1.07370	1082	0	0
2023.01.11	14:15:00	1.07369	1.07373	1.07282	1.07322	1430	0	0
2023.01.11	14:30:00	1.07322	1.07370	1.07308	1.07349	1096	0	0
